   0.00000000     -0.951102316    
   6.34664670E-02 -0.929597259    
  0.126932934     -0.904349089    
  0.190399408     -0.875459433    
  0.253865868     -0.843044817    
  0.317332327     -0.807235360    
  0.380798817     -0.768175423    
  0.444265276     -0.726022303    
  0.507731736     -0.680945754    
  0.571198225     -0.633127689    
  0.634664655     -0.582759857    
  0.698131144     -0.530045450    
  0.761597633     -0.475196719    
  0.825064063     -0.418434560    
  0.888530552     -0.359987497    
  0.951996982     -0.300091356    
   1.01546347     -0.238986403    
   1.07892990     -0.176919132    
   1.14239645     -0.114139475    
   1.20586288      -5.09002134E-02
   1.26932931       1.25440005E-02
   1.33279574       7.59372339E-02
   1.39626229      0.139025167    
   1.45972884      0.201553285    
   1.52319527      0.263269842    
   1.58666158      0.323926270    
   1.65012813      0.383277953    
   1.71359468      0.441087186    
   1.77706110      0.497119427    
   1.84052742      0.551150382    
   1.90399396      0.602962077    
   1.96746051      0.652345836    
   2.03092694      0.699102819    
   2.09439325      0.743044436    
   2.15785980      0.783994436    
   2.22132635      0.821787536    
   2.28479290      0.856271625    
   2.34825921      0.887307763    
   2.41172576      0.914770842    
   2.47519231      0.938550830    
   2.53865862      0.958551288    
   2.60212517      0.974692166    
   2.66559148      0.986908317    
   2.72905827      0.995150506    
   2.79252458      0.999385595    
   2.85599089      0.999596477    
   2.91945767      0.995782316    
   2.98292398      0.987958610    
   3.04639053      0.976156771    
   3.10985684      0.960424066    
   3.17332315      0.940824389    
   3.23678994      0.917436004    
   3.30025625      0.890353739    
   3.36372256      0.859686434    
   3.42718935      0.825556993    
   3.49065566      0.788103878    
   3.55412221      0.747476697    
   3.61758852      0.703840375    
   3.68105483      0.657369912    
   3.74452162      0.608251810    
   3.80798793      0.556685209    
   3.87145448      0.502876222    
   3.93492103      0.447043180    
   3.99838758      0.389409184    
   4.06185389      0.330208063    
   4.12532043      0.269677311    
   4.18878651      0.208059758    
   4.25225353      0.145604402    
   4.31571960       8.25646520E-02
   4.37918615       1.91905405E-02
   4.44265270      -4.42608446E-02
   4.50611925     -0.107533053    
   4.56958580     -0.170372277    
   4.63305187     -0.232526392    
   4.69651842     -0.293743283    
   4.75998497     -0.353777409    
   4.82345152     -0.412387878    
   4.88691807     -0.469337761    
   4.95038462     -0.524396956    
   5.01385117     -0.577344656    
   5.07731724     -0.627968311    
   5.14078379     -0.676062644    
   5.20425034     -0.721434772    
   5.26771688     -0.763902545    
   5.33118296     -0.803293765    
   5.39464951     -0.839450419    
   5.45811653     -0.872227430    
   5.52158260     -0.901492298    
   5.58504915     -0.927126646    
   5.64851570     -0.949027896    
   5.71198177     -0.967108071    
   5.77544880     -0.981293917    
   5.83891535     -0.991528332    
   5.90238142     -0.997770190    
   5.96584797     -0.999994457    
   6.02931404     -0.998192191    
   6.09278107     -0.992370427    
   6.15624762     -0.982552767    
   6.21971369     -0.968778789    
   6.28318024     -0.951103985    
