   0.00000000     -0.587695062    
   6.34664670E-02 -0.637827039    
  0.126932934     -0.685390532    
  0.190399408     -0.730194449    
  0.253865868     -0.772057891    
  0.317332327     -0.810812712    
  0.380798817     -0.846302688    
  0.444265276     -0.878384888    
  0.507731736     -0.906930149    
  0.571198225     -0.931823313    
  0.634664655     -0.952964604    
  0.698131144     -0.970268607    
  0.761597633     -0.983665705    
  0.825064063     -0.993101895    
  0.888530552     -0.998539209    
  0.951996982     -0.999955773    
   1.01546347     -0.997345865    
   1.07892990     -0.990720034    
   1.14239645     -0.980104864    
   1.20586288     -0.965543211    
   1.26932931     -0.947093606    
   1.33279574     -0.924830616    
   1.39626229     -0.898843467    
   1.45972884     -0.869237006    
   1.52319527     -0.836130381    
   1.58666158     -0.799656987    
   1.65012813     -0.759963989    
   1.71359468     -0.717210233    
   1.77706110     -0.671569228    
   1.84052742     -0.623223662    
   1.90399396     -0.572368622    
   1.96746051     -0.519208848    
   2.03092694     -0.463958383    
   2.09439325     -0.406840175    
   2.15785980     -0.348083317    
   2.22132635     -0.287924886    
   2.28479290     -0.226607054    
   2.34825921     -0.164376765    
   2.41172576     -0.101485059    
   2.47519231      -3.81837673E-02
   2.53865862       2.52703317E-02
   2.60212517       8.86231512E-02
   2.66559148      0.151619107    
   2.72905827      0.214004561    
   2.79252458      0.275528282    
   2.85599089      0.335942119    
   2.91945767      0.395004094    
   2.98292398      0.452474684    
   3.04639053      0.508123755    
   3.10985684      0.561726749    
   3.17332315      0.613067508    
   3.23678994      0.661940455    
   3.30025625      0.708147228    
   3.36372256      0.751502573    
   3.42718935      0.791832566    
   3.49065566      0.828973532    
   3.55412221      0.862776995    
   3.61758852      0.893105924    
   3.68105483      0.919838667    
   3.74452162      0.942867875    
   3.80798793      0.962100208    
   3.87145448      0.977458775    
   3.93492103      0.988881230    
   3.99838758      0.996321917    
   4.06185389      0.999750733    
   4.12532043      0.999153912    
   4.18878651      0.994533956    
   4.25225353      0.985909283    
   4.31571960      0.973314583    
   4.37918615      0.956800938    
   4.44265270      0.936434627    
   4.50611925      0.912297249    
   4.56958580      0.884486377    
   4.63305187      0.853114903    
   4.69651842      0.818307281    
   4.75998497      0.780204594    
   4.82345152      0.738960862    
   4.88691807      0.694741666    
   4.95038462      0.647724271    
   5.01385117      0.598098695    
   5.07731724      0.546066344    
   5.14078379      0.491833627    
   5.20425034      0.435620427    
   5.26771688      0.377654016    
   5.33118296      0.318166912    
   5.39464951      0.257397771    
   5.45811653      0.195592165    
   5.52158260      0.133000851    
   5.58504915       6.98721185E-02
   5.64851570       6.46202825E-03
   5.71198177      -5.69721796E-02
   5.77544880     -0.120178886    
   5.83891535     -0.182901666    
   5.90238142     -0.244887024    
   5.96584797     -0.305886328    
   6.02931404     -0.365654826    
   6.09278107     -0.423950970    
   6.15624762     -0.480539113    
   6.21971369     -0.535192370    
   6.28318024     -0.587691367    
