   0.00000000      0.587770283    
   6.34664670E-02  0.637898624    
  0.126932934      0.685458302    
  0.190399408      0.730257928    
  0.253865868      0.772117078    
  0.317332327      0.810867131    
  0.380798817      0.846352160    
  0.444265276      0.878429294    
  0.507731736      0.906969249    
  0.571198225      0.931857109    
  0.634664655      0.952992797    
  0.698131144      0.970291138    
  0.761597633      0.983682394    
  0.825064063      0.993112743    
  0.888530552      0.998544216    
  0.951996982      0.999954879    
   1.01546347      0.997339070    
   1.07892990      0.990707397    
   1.14239645      0.980086446    
   1.20586288      0.965519011    
   1.26932931      0.947063863    
   1.33279574      0.924795151    
   1.39626229      0.898802638    
   1.45972884      0.869190931    
   1.52319527      0.836079419    
   1.58666158      0.799601376    
   1.65012813      0.759903431    
   1.71359468      0.717145681    
   1.77706110      0.671500206    
   1.84052742      0.623151004    
   1.90399396      0.572292447    
   1.96746051      0.519129455    
   2.03092694      0.463876307    
   2.09439325      0.406755298    
   2.15785980      0.347996235    
   2.22132635      0.287835926    
   2.28479290      0.226516575    
   2.34825921      0.164285362    
   2.41172576      0.101392411    
   2.47519231       3.80911753E-02
   2.53865862      -2.53631976E-02
   2.60212517      -8.87156799E-02
   2.66559148     -0.151710704    
   2.72905827     -0.214095309    
   2.79252458     -0.275617361    
   2.85599089     -0.336029589    
   2.91945767     -0.395089209    
   2.98292398     -0.452557504    
   3.04639053     -0.508203745    
   3.10985684     -0.561803401    
   3.17332315     -0.613140881    
   3.23678994     -0.662009895    
   3.30025625     -0.708212793    
   3.36372256     -0.751564026    
   3.42718935     -0.791889429    
   3.49065566     -0.829025567    
   3.55412221     -0.862823844    
   3.61758852     -0.893147826    
   3.68105483     -0.919875205    
   3.74452162     -0.942898929    
   3.80798793     -0.962125599    
   3.87145448     -0.977478325    
   3.93492103     -0.988895059    
   3.99838758     -0.996329904    
   4.06185389     -0.999752820    
   4.12532043     -0.999150097    
   4.18878651     -0.994524181    
   4.25225353     -0.985893607    
   4.31571960     -0.973293304    
   4.37918615     -0.956773818    
   4.44265270     -0.936401784    
   4.50611925     -0.912259102    
   4.56958580     -0.884443104    
   4.63305187     -0.853066027    
   4.69651842     -0.818253756    
   4.75998497     -0.780146599    
   4.82345152     -0.738898098    
   4.88691807     -0.694674313    
   4.95038462     -0.647653341    
   5.01385117     -0.598024428    
   5.07731724     -0.545987964    
   5.14078379     -0.491752535    
   5.20425034     -0.435537040    
   5.26771688     -0.377567768    
   5.33118296     -0.318078607    
   5.39464951     -0.257308245    
   5.45811653     -0.195501298    
   5.52158260     -0.132908076    
   5.58504915      -6.97792098E-02
   5.64851570      -6.36937283E-03
   5.71198177       5.70656396E-02
   5.77544880      0.120271817    
   5.83891535      0.182993233    
   5.90238142      0.244977325    
   5.96584797      0.305975437    
   6.02931404      0.365741074    
   6.09278107      0.424034894    
   6.15624762      0.480620801    
   6.21971369      0.535271049    
   6.28318024      0.587766290    
