   0.00000000     -0.951016366    
   6.34664670E-02 -0.968708575    
  0.126932934     -0.982500136    
  0.190399408     -0.992335439    
  0.253865868     -0.998175085    
  0.317332327     -0.999995351    
  0.380798817     -0.997789025    
  0.444265276     -0.991564989    
  0.507731736     -0.981348217    
  0.571198225     -0.967179894    
  0.634664655     -0.949117243    
  0.698131144     -0.927232683    
  0.761597633     -0.901614547    
  0.825064063     -0.872365832    
  0.888530552     -0.839604497    
  0.951996982     -0.803462565    
   1.01546347     -0.764085174    
   1.07892990     -0.721631050    
   1.14239645     -0.676271200    
   1.20586288     -0.628188193    
   1.26932931     -0.577576101    
   1.33279574     -0.524637938    
   1.39626229     -0.469587266    
   1.45972884     -0.412645727    
   1.52319527     -0.354042590    
   1.58666158     -0.294014305    
   1.65012813     -0.232801214    
   1.71359468     -0.170651644    
   1.77706110     -0.107814454    
   1.84052742      -4.45431322E-02
   1.90399396       1.89075489E-02
   1.96746051       8.22820961E-02
   2.03092694      0.145324841    
   2.09439325      0.207782909    
   2.15785980      0.269404292    
   2.22132635      0.329940885    
   2.28479290      0.389148921    
   2.34825921      0.446789533    
   2.41172576      0.502631962    
   2.47519231      0.556449652    
   2.53865862      0.608027101    
   2.60212517      0.657156289    
   2.66559148      0.703638911    
   2.72905827      0.747288942    
   2.79252458      0.787929296    
   2.85599089      0.825397253    
   2.91945767      0.859541595    
   2.98292398      0.890224874    
   3.04639053      0.917323530    
   3.10985684      0.940728247    
   3.17332315      0.960345209    
   3.23678994      0.976095200    
   3.30025625      0.987914801    
   3.36372256      0.995756388    
   3.42718935      0.999588430    
   3.49065566      0.999395430    
   3.55412221      0.995178282    
   3.61758852      0.986953974    
   3.68105483      0.974755406    
   3.74452162      0.958631754    
   3.80798793      0.938648343    
   3.87145448      0.914885342    
   3.93492103      0.887438059    
   3.99838758      0.856417775    
   4.06185389      0.821949065    
   4.12532043      0.784170091    
   4.18878651      0.743234158    
   4.25225353      0.699304819    
   4.31571960      0.652560353    
   4.37918615      0.603187501    
   4.44265270      0.551386535    
   4.50611925      0.497365415    
   4.56958580      0.441340744    
   4.63305187      0.383539796    
   4.69651842      0.324194491    
   4.75998497      0.263542891    
   4.82345152      0.201830044    
   4.88691807      0.139305457    
   4.95038462       7.62199312E-02
   5.01385117       1.28265442E-02
   5.07731724      -5.06175384E-02
   5.14078379     -0.113857798    
   5.20425034     -0.176640540    
   5.26771688     -0.238712013    
   5.33118296     -0.299820423    
   5.39464951     -0.359723419    
   5.45811653     -0.418177903    
   5.52158260     -0.474947661    
   5.58504915     -0.529805005    
   5.64851570     -0.582529783    
   5.71198177     -0.632908165    
   5.77544880     -0.680738807    
   5.83891535     -0.725827634    
   5.90238142     -0.767994463    
   5.96584797     -0.807068229    
   6.02931404     -0.842892289    
   6.09278107     -0.875322819    
   6.15624762     -0.904228628    
   6.21971369     -0.929492712    
   6.28318024     -0.951014817    
