   0.00000000      0.587845206    
   6.34664670E-02  0.535353363    
  0.126932934      0.480706066    
  0.190399408      0.424122959    
  0.253865868      0.365832031    
  0.317332327      0.306068271    
  0.380798817      0.245071843    
  0.444265276      0.183088601    
  0.507731736      0.120368361    
  0.571198225       5.71632050E-02
  0.634664655      -6.27212366E-03
  0.698131144      -6.96819574E-02
  0.761597633     -0.132811457    
  0.825064063     -0.195405930    
  0.888530552     -0.257213801    
  0.951996982     -0.317985952    
   1.01546347     -0.377477705    
   1.07892990     -0.435449272    
   1.14239645     -0.491667658    
   1.20586288     -0.545906067    
   1.26932931     -0.597946525    
   1.33279574     -0.647579253    
   1.39626229     -0.694604337    
   1.45972884     -0.738832593    
   1.52319527     -0.780085504    
   1.58666158     -0.818197548    
   1.65012813     -0.853015065    
   1.71359468     -0.884397745    
   1.77706110     -0.912219286    
   1.84052742     -0.936367452    
   1.90399396     -0.956745386    
   1.96746051     -0.973270893    
   2.03092694     -0.985877335    
   2.09439325     -0.994513988    
   2.15785980     -0.999146044    
   2.22132635     -0.999754965    
   2.28479290     -0.996338248    
   2.34825921     -0.988909602    
   2.41172576     -0.977498949    
   2.47519231     -0.962152243    
   2.53865862     -0.942931294    
   2.60212517     -0.919913709    
   2.66559148     -0.893191755    
   2.72905827     -0.862873256    
   2.79252458     -0.829080224    
   2.85599089     -0.791948795    
   2.91945767     -0.751628518    
   2.98292398     -0.708281636    
   3.04639053     -0.662083149    
   3.10985684     -0.613218307    
   3.17332315     -0.561884224    
   3.23678994     -0.508287728    
   3.30025625     -0.452644438    
   3.36372256     -0.395179003    
   3.42718935     -0.336121410    
   3.49065566     -0.275711298    
   3.55412221     -0.214190528    
   3.61758852     -0.151807293    
   3.68105483      -8.88132602E-02
   3.74452162      -2.54606549E-02
   3.80798793       3.79935205E-02
   3.87145448      0.101295181    
   3.93492103      0.164188966    
   3.99838758      0.226421624    
   4.06185389      0.287742555    
   4.12532043      0.347904384    
   4.18878651      0.406665385    
   4.25225353      0.463789731    
   4.31571960      0.519045711    
   4.37918615      0.572212458    
   4.44265270      0.623074412    
   4.50611925      0.671428144    
   4.56958580      0.717077553    
   4.63305187      0.759839594    
   4.69651842      0.799542665    
   4.75998497      0.836025715    
   4.82345152      0.869142830    
   4.88691807      0.898759782    
   4.95038462      0.924758136    
   5.01385117      0.947032511    
   5.07731724      0.965493500    
   5.14078379      0.980067074    
   5.20425034      0.990694046    
   5.26771688      0.997331977    
   5.33118296      0.999953926    
   5.39464951      0.998549461    
   5.45811653      0.993124187    
   5.52158260      0.983700037    
   5.58504915      0.970314682    
   5.64851570      0.953022420    
   5.71198177      0.931892753    
   5.77544880      0.907010317    
   5.83891535      0.878475666    
   5.90238142      0.846404076    
   5.96584797      0.810924411    
   6.02931404      0.772179484    
   6.09278107      0.730324626    
   6.15624762      0.685528994    
   6.21971369      0.637973666    
   6.28318024      0.587849498    
